@SampleID:/home/ugrads/cqm5886/work/CSE566finalproject/data/mock_data/virus/fastq/combined.fastq
@Version:Metalign
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	63.64955
2759	superkingdom	2759	Eukaryota	17.14848
10239	superkingdom	10239	Viruses	7.2492
2157	superkingdom	2157	Archaea	0.16074
1224	phylum	2|1224	Bacteria|Proteobacteria	36.30304
1239	phylum	2|1239	Bacteria|Firmicutes	15.07903
976	phylum	2|976	Bacteria|Bacteroidetes	6.29466
4890	phylum	2759|4890	Eukaryota|Ascomycota	6.09594
201174	phylum	2|201174	Bacteria|Actinobacteria	5.51383
5204	phylum	2759|5204	Eukaryota|Basidiomycota	3.51277
1913637	phylum	2759|1913637	Eukaryota|Mucoromycota	2.03484
1117	phylum	2|1117	Bacteria|Cyanobacteria	0.22031
35493	phylum	2759|35493	Eukaryota|Streptophyta	0.16696
28890	phylum	2157|28890	Archaea|Euryarchaeota	0.11392
3041	phylum	2759|3041	Eukaryota|Chlorophyta	0.08295
5794	phylum	2759|5794	Eukaryota|Apicomplexa	0.077
203691	phylum	2|203691	Bacteria|Spirochaetes	0.05485
651137	phylum	2157|651137	Archaea|Thaumarchaeota	0.04682
200795	phylum	2|200795	Bacteria|Chloroflexi	0.01469
1855361	phylum	2|1855361	Bacteria|Candidatus Kryptonia	0.00666
65842	phylum	2|65842	Bacteria|Fibrobacteres	0.00523
877183	phylum	2759|877183	Eukaryota|Chromerida	0.00457
1798710	phylum	2|1798710	Bacteria|Candidatus Melainabacteria	0.00421
74201	phylum	2|74201	Bacteria|Verrucomicrobia	0.00161
203682	phylum	2|203682	Bacteria|Planctomycetes	0.00061
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	20.1596
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	12.34152
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	6.0272
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	5.47009
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	5.17255
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	3.73743
117743	class	2|976|117743	Bacteria|Bacteroidetes|Flavobacteriia	3.31509
4891	class	2759|4890|4891	Eukaryota|Ascomycota|Saccharomycetes	3.04305
147550	class	2759|4890|147550	Eukaryota|Ascomycota|Sordariomycetes	2.87327
155619	class	2759|5204|155619	Eukaryota|Basidiomycota|Agaricomycetes	2.34599
909932	class	2|1239|909932	Bacteria|Firmicutes|Negativicutes	2.1251
200643	class	2|976|200643	Bacteria|Bacteroidetes|Bacteroidia	2.04035
2212703	class	2759|1913637|2212703	Eukaryota|Mucoromycota|Mucoromycetes	2.02593
1737404	class	2|1239|1737404	Bacteria|Firmicutes|Tissierellia	1.74644
4762	class	2759||4762	Eukaryota||Oomycetes	1.39038
5257	class	2759|5204|5257	Eukaryota|Basidiomycota|Ustilaginomycetes	1.08502
117747	class	2|976|117747	Bacteria|Bacteroidetes|Sphingobacteriia	0.90083
2864	class	2759||2864	Eukaryota||Dinophyceae	0.30007
304574	class	2759|35493|304574	Eukaryota|Streptophyta|Charophyceae	0.16696
147545	class	2759|4890|147545	Eukaryota|Ascomycota|Eurotiomycetes	0.12895
183963	class	2157|28890|183963	Archaea|Euryarchaeota|Halobacteria	0.11319
3166	class	2759|3041|3166	Eukaryota|Chlorophyta|Chlorophyceae	0.08027
1280412	class	2759|5794|1280412	Eukaryota|Apicomplexa|Conoidasida	0.06852
33829	class	2759||33829	Eukaryota||Spirotrichea	0.06512
155616	class	2759|5204|155616	Eukaryota|Basidiomycota|Tremellomycetes	0.06237
2870	class	2759||2870	Eukaryota||Phaeophyceae	0.06204
29547	class	2|1224|29547	Bacteria|Proteobacteria|Epsilonproteobacteria	0.05525
203692	class	2|203691|203692	Bacteria|Spirochaetes|Spirochaetia	0.05485
147548	class	2759|4890|147548	Eukaryota|Ascomycota|Leotiomycetes	0.04901
84998	class	2|201174|84998	Bacteria|Actinobacteria|Coriobacteriia	0.02313
84992	class	2|201174|84992	Bacteria|Actinobacteria|Acidimicrobiia	0.02056
452283	class	2759|5204|452283	Eukaryota|Basidiomycota|Exobasidiomycetes	0.01746
1937959	class	2|976|1937959	Bacteria|Bacteroidetes|Saprospiria	0.01489
