@SampleID:simulated_fungi
@Version:0.9.1
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2759	superkingdom	2759	Eukaryota	21.13688
2	superkingdom	2	Bacteria	0.84257
5204	phylum	2759|5204	Eukaryota|Basidiomycota	11.62714
4890	phylum	2759|4890	Eukaryota|Ascomycota	8.56875
201174	phylum	2|201174	Bacteria|Actinobacteria	0.76758
1913637	phylum	2759|1913637	Eukaryota|Mucoromycota	0.11559
3041	phylum	2759|3041	Eukaryota|Chlorophyta	0.0463
1239	phylum	2|1239	Bacteria|Firmicutes	0.04352
1913638	phylum	2759|1913638	Eukaryota|Zoopagomycota	0.03356
1224	phylum	2|1224	Bacteria|Proteobacteria	0.03141
4761	phylum	2759|4761	Eukaryota|Chytridiomycota	0.03061
155619	class	2759|5204|155619	Eukaryota|Basidiomycota|Agaricomycetes	9.74263
147554	class	2759|4890|147554	Eukaryota|Ascomycota|Schizosaccharomycetes	5.86808
4891	class	2759|4890|4891	Eukaryota|Ascomycota|Saccharomycetes	1.19861
155616	class	2759|5204|155616	Eukaryota|Basidiomycota|Tremellomycetes	1.10485
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	0.76758
4762	class	2759||4762	Eukaryota||Oomycetes	0.70357
147555	class	2759|4890|147555	Eukaryota|Ascomycota|Taphrinomycetes	0.5855
452283	class	2759|5204|452283	Eukaryota|Basidiomycota|Exobasidiomycetes	0.42042
147550	class	2759|4890|147550	Eukaryota|Ascomycota|Sordariomycetes	0.33431
147541	class	2759|4890|147541	Eukaryota|Ascomycota|Dothideomycetes	0.31685
162484	class	2759|5204|162484	Eukaryota|Basidiomycota|Pucciniomycetes	0.17408
162481	class	2759|5204|162481	Eukaryota|Basidiomycota|Microbotryomycetes	0.1673
147545	class	2759|4890|147545	Eukaryota|Ascomycota|Eurotiomycetes	0.13857
2212732	class	2759|1913637|2212732	Eukaryota|Mucoromycota|Mortierellomycetes	0.10346
147548	class	2759|4890|147548	Eukaryota|Ascomycota|Leotiomycetes	0.04649
3166	class	2759|3041|3166	Eukaryota|Chlorophyta|Chlorophyceae	0.0463
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	0.04352
2219692	class	2759|1913638|2219692	Eukaryota|Zoopagomycota|Dimargaritomycetes	0.03356
451435	class	2759|4761|451435	Eukaryota|Chytridiomycota|Chytridiomycetes	0.03061
147556	class	2759|4890|147556	Eukaryota|Ascomycota|Neolectomycetes	0.02374
147547	class	2759|4890|147547	Eukaryota|Ascomycota|Lecanoromycetes	0.02233
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	0.01764
1538075	class	2759|5204|1538075	Eukaryota|Basidiomycota|Malasseziomycetes	0.01578
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	0.01128
2212702	class	2759|1913637|2212702	Eukaryota|Mucoromycota|Endogonomycetes	0.00755
147549	class	2759|4890|147549	Eukaryota|Ascomycota|Pezizomycetes	0.0064
2212703	class	2759|1913637|2212703	Eukaryota|Mucoromycota|Mucoromycetes	0.00457
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	0.00248
1708517	class	2759|5204|1708517	Eukaryota|Basidiomycota|Geminibasidiomycetes	0.00208
127916	class	2759||127916	Eukaryota||Ichthyosporea	0.00053
34346	order	2759|4890|147554|34346	Eukaryota|Ascomycota|Schizosaccharomycetes|Schizosaccharomycetales	5.86808
5338	order	2759|5204|155619|5338	Eukaryota|Basidiomycota|Agaricomycetes|Agaricales	4.60111
68889	order	2759|5204|155619|68889	Eukaryota|Basidiomycota|Agaricomycetes|Boletales	1.80513
5303	order	2759|5204|155619|5303	Eukaryota|Basidiomycota|Agaricomycetes|Polyporales	1.36901
4892	order	2759|4890|4891|4892	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales	1.19861
1643682	order	2|201174|1760|1643682	Bacteria|Actinobacteria|Actinobacteria|Geodermatophilales	0.68304
4776	order	2759||4762|4776	Eukaryota||Oomycetes|Peronosporales	0.66643
5234	order	2759|5204|155616|5234	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales	0.59029
5008	order	2759|4890|147555|5008	Eukaryota|Ascomycota|Taphrinomycetes|Taphrinales	0.5855
452342	order	2759|5204|155619|452342	Eukaryota|Basidiomycota|Agaricomycetes|Russulales	0.50471
139380	order	2759|5204|155619|139380	Eukaryota|Basidiomycota|Agaricomycetes|Hymenochaetales	0.42804
62916	order	2759|5204|452283|62916	Eukaryota|Basidiomycota|Exobasidiomycetes|Tilletiales	0.4202
452336	order	2759|5204|155619|452336	Eukaryota|Basidiomycota|Agaricomycetes|Gomphales	0.41093
36064	order	2759|5204|155619|36064	Eukaryota|Basidiomycota|Agaricomycetes|Cantharellales	0.38797
1851469	order	2759|5204|155616|1851469	Eukaryota|Basidiomycota|Tremellomycetes|Trichosporonales	0.29721
90883	order	2759|5204|155616|90883	Eukaryota|Basidiomycota|Tremellomycetes|Cystofilobasidiales	0.21735
37989	order	2759|4890|147550|37989	Eukaryota|Ascomycota|Sordariomycetes|Xylariales	0.21671
5258	order	2759|5204|162484|5258	Eukaryota|Basidiomycota|Pucciniomycetes|Pucciniales	0.17408
452338	order	2759|5204|155619|452338	Eukaryota|Basidiomycota|Agaricomycetes|Corticiales	0.16787
1298590	order	2759|5204|162481|1298590	Eukaryota|Basidiomycota|Microbotryomycetes|Kriegeriales	0.16428
134362	order	2759|4890|147541|134362	Eukaryota|Ascomycota|Dothideomycetes|Capnodiales	0.10696
5114	order	2759|4890|147550|5114	Eukaryota|Ascomycota|Sordariomycetes|Diaporthales	0.10366
214503	order	2759|1913637|2212732|214503	Eukaryota|Mucoromycota|Mortierellomycetes|Mortierellales	0.10346
92860	order	2759|4890|147541|92860	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales	0.08455
85006	order	2|201174|1760|85006	Bacteria|Actinobacteria|Actinobacteria|Micrococcales	0.08356
34395	order	2759|4890|147545|34395	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales	0.06864
451869	order	2759|4890|147541|451869	Eukaryota|Ascomycota|Dothideomycetes|Botryosphaeriales	0.05727
5042	order	2759|4890|147545|5042	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales	0.05549
56487	order	2759|5204|155619|56487	Eukaryota|Basidiomycota|Agaricomycetes|Thelephorales	0.04836
35491	order	2759|3041|3166|35491	Eukaryota|Chlorophyta|Chlorophyceae|Sphaeropleales	0.0463
5178	order	2759|4890|147548|5178	Eukaryota|Ascomycota|Leotiomycetes|Helotiales	0.04451
45676	order	2759|4890|147541|45676	Eukaryota|Ascomycota|Dothideomycetes|Myriangiales	0.04111
78918	order	2759|1913638|2219692|78918	Eukaryota|Zoopagomycota|Dimargaritomycetes|Dimargaritales	0.03356
121069	order	2759||4762|121069	Eukaryota||Oomycetes|Pythiales	0.03292
1385	order	2|1239|91061|1385	Bacteria|Firmicutes|Bacilli|Bacillales	0.032
29823	order	2759|4890|147556|29823	Eukaryota|Ascomycota|Neolectomycetes|Neolectales	0.02374
5197	order	2759|4890|147547|5197	Eukaryota|Ascomycota|Lecanoromycetes|Lecanorales	0.02233
5226	order	2759|5204|155619|5226	Eukaryota|Basidiomycota|Agaricomycetes|Auriculariales	0.01948
191554	order	2759|4890|147541|191554	Eukaryota|Ascomycota|Dothideomycetes|Hysteriales	0.01617
162474	order	2759|5204|1538075|162474	Eukaryota|Basidiomycota|Malasseziomycetes|Malasseziales	0.01578
